Kentucky,5,http://halrogers.house.gov/,202-225-4601,Hal Rogers,//upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Hal_Rogers_Official_Photo_2010.JPG/75px-Hal_Rogers_Official_Photo_2010.JPG,Republican,,,176,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Kentucky,6,https://barr.house.gov/,202-225-4706,Andy Barr,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/Andy_Barr_official_congressional_photo.jpg/75px-Andy_Barr_official_congressional_photo.jpg,Republican,,,177,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Louisiana,1,http://scalise.house.gov/,202-225-3015,Steve Scalise,//upload.wikimedia.org/wikipedia/commons/thumb/1/12/Steve_Scalise.jpg/75px-Steve_Scalise.jpg,Republican,,,178,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Louisiana,2,https://richmond.house.gov/,202-225-6636,Cedric Richmond,//upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Cedric.jpg/75px-Cedric.jpg,Democratic,,,179,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Louisiana,3,https://boustany.house.gov,202-225-2031,Charles Boustany,//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Rep._Charles_Boustany.jpg/75px-Rep._Charles_Boustany.jpg,Republican,,,180,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Louisiana,4,http://fleming.house.gov/,202-225-2777,John Fleming,//upload.wikimedia.org/wikipedia/commons/thumb/b/b3/John_flemming.jpg/75px-John_flemming.jpg,Republican,,,181,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Louisiana,5,https://abraham.house.gov/,202-225-8490,Ralph Abraham,//upload.wikimedia.org/wikipedia/commons/thumb/5/55/Ralph_Abraham_official_congressional_photo.jpg/75px-Ralph_Abraham_official_congressional_photo.jpg,Republican,,,182,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Louisiana,6,https://garretgraves.house.gov/,202-225-3901,Garret Graves,//upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Garret_Graves_official_portrait%2C_2015.jpg/75px-Garret_Graves_official_portrait%2C_2015.jpg,Republican,,,183,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maine,1,https://pingree.house.gov/,202-225-6116,Chellie Pingree,//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Chellie_Pingree.jpg/75px-Chellie_Pingree.jpg,Democratic,,,184,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maine,2,https://poliquin.house.gov/,202-225-6306,Bruce Poliquin,//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Bruce_Poliquin_official_congressional_photo.jpeg/75px-Bruce_Poliquin_official_congressional_photo.jpeg,Republican,,,185,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maryland,1,http://harris.house.gov/,202-225-5311,Andy Harris,//upload.wikimedia.org/wikipedia/commons/thumb/6/68/Andy_Harris%2C_Official_Portrait%2C_112th_Congress.jpg/75px-Andy_Harris%2C_Official_Portrait%2C_112th_Congress.jpg,Republican,,,186,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maryland,2,http://ruppersberger.house.gov,202-225-3061,Dutch Ruppersberger,//upload.wikimedia.org/wikipedia/commons/thumb/7/71/Dutchruppersberger.jpeg/75px-Dutchruppersberger.jpeg,Democratic,,,187,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maryland,3,https://sarbanes.house.gov/,202-225-4016,John Sarbanes,//upload.wikimedia.org/wikipedia/commons/thumb/9/96/John_Sarbanes%2C_official_110th_Congress_photo_portrait_2.jpg/75px-John_Sarbanes%2C_official_110th_Congress_photo_portrait_2.jpg,Democratic,,,188,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maryland,4,http://donnaedwards.house.gov,202-225-8699,Donna Edwards,//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/The_hon_donna_edwards.jpg/75px-The_hon_donna_edwards.jpg,Democratic,,,189,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maryland,5,https://hoyer.house.gov/,202-225-4131,Steny Hoyer,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Steny_Hoyer%2C_official_photo_as_Whip.jpg/75px-Steny_Hoyer%2C_official_photo_as_Whip.jpg,Democratic,,,190,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maryland,6,http://delaney.house.gov,202-225-2721,John Delaney,//upload.wikimedia.org/wikipedia/commons/thumb/1/1d/John_Delaney_113th_Congress_official_photo.jpg/75px-John_Delaney_113th_Congress_official_photo.jpg,Democratic,,,191,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maryland,7,https://cummings.house.gov,202-225-4741,Elijah Cummings,//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Elijah_Cummings23.jpg/75px-Elijah_Cummings23.jpg,Democratic,,,192,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Maryland,8,https://vanhollen.house.gov/,202-225-5341,Chris Van Hollen,//upload.wikimedia.org/wikipedia/commons/thumb/6/67/Chris_Van_Hollen_official_portrait%2C_2010.jpg/75px-Chris_Van_Hollen_official_portrait%2C_2010.jpg,Democratic,,,193,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Massachusetts,1,https://neal.house.gov/,202-225-5601,Richard Neal,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Richardneal.jpg/75px-Richardneal.jpg,Democratic,,,194,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Massachusetts,2,http://mcgovern.house.gov/,202-225-6101,Jim McGovern,//upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Jim_McGovern%2C_official_111th_Congress_photo.jpg/75px-Jim_McGovern%2C_official_111th_Congress_photo.jpg,Democratic,,,195,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Massachusetts,3,https://tsongas.house.gov,202-225-3411,Niki Tsongas,//upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Niki_Tsongas_official_portrait_-_112th_Congress_%282012%29.jpg/75px-Niki_Tsongas_official_portrait_-_112th_Congress_%282012%29.jpg,Democratic,,,196,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Massachusetts,4,https://kennedy.house.gov,202-225-5931,Joe Kennedy,//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Joe_Kennedy%2C_Official_Portrait%2C_113th_Congress.jpg/75px-Joe_Kennedy%2C_Official_Portrait%2C_113th_Congress.jpg,Democratic,,,197,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Massachusetts,5,https://katherineclark.house.gov/index.cfm/home,202-225-2836,Katherine Clark,//upload.wikimedia.org/wikipedia/commons/thumb/8/89/Katherine_Clark_2013.jpg/75px-Katherine_Clark_2013.jpg,Democratic,,,198,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Massachusetts,6,http://moulton.house.gov/,202-225-8020,Seth Moulton,//upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Seth_Moulton.jpg/75px-Seth_Moulton.jpg,Democratic,,,199,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Massachusetts,7,http://capuano.house.gov,202-225-5111,Mike Capuano,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Mike_Capuano.jpg/75px-Mike_Capuano.jpg,Democratic,,,200,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Massachusetts,8,http://lynch.house.gov/,202-225-8273,Stephen F. Lynch,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Stephen_F._Lynch%2C_2008_cropped.jpg/75px-Stephen_F._Lynch%2C_2008_cropped.jpg,Democratic,,,201,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Massachusetts,9,https://keating.house.gov/,202-225-3111,Bill Keating,//upload.wikimedia.org/wikipedia/commons/thumb/8/8d/William_Keating_112th_Congress_Portrait.jpg/75px-William_Keating_112th_Congress_Portrait.jpg,Democratic,,,202,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,1,http://benishek.house.gov/,202-225-4735,Dan Benishek,//upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Dan_Benishek%2C_Official_Portrait%2C_112th_Congress.JPG/75px-Dan_Benishek%2C_Official_Portrait%2C_112th_Congress.JPG,Republican,,,203,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,2,http://huizenga.house.gov/,202-225-4401,Bill Huizenga,//upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Bill_Huizenga_official_congressional_photo.jpg/75px-Bill_Huizenga_official_congressional_photo.jpg,Republican,,,204,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,3,http://amash.house.gov/,202-225-3831,Justin Amash,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Congressman_Justin_Amash.jpg/75px-Congressman_Justin_Amash.jpg,Republican,,,205,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,4,https://moolenaar.house.gov/,202-225-3561,John Moolenaar,//upload.wikimedia.org/wikipedia/commons/thumb/9/90/John_Moolenaar.jpg/75px-John_Moolenaar.jpg,Republican,,,206,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,5,http://dankildee.house.gov,202-225-3611,Dan Kildee,//upload.wikimedia.org/wikipedia/commons/thumb/8/83/Kildee-MI05-pic.jpg/75px-Kildee-MI05-pic.jpg,Democratic,,,207,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,6,http://upton.house.gov,202-225-3761,Fred Upton,//upload.wikimedia.org/wikipedia/commons/thumb/6/66/Fred_Upton_113th_Congress.jpg/75px-Fred_Upton_113th_Congress.jpg,Republican,,,208,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,7,http://walberg.house.gov/,202-225-6276,Tim Walberg,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Tim_Walberg%2C_Official_Portrait%2C_112th_Congress.jpg/75px-Tim_Walberg%2C_Official_Portrait%2C_112th_Congress.jpg,Republican,,,209,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,8,https://mikebishop.house.gov/,202-225-4872,Mike Bishop,//upload.wikimedia.org/wikipedia/commons/thumb/9/96/Mike_Bishop_official_congressional_photo.jpg/75px-Mike_Bishop_official_congressional_photo.jpg,Republican,,,210,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,9,http://levin.house.gov/,202-225-4961,Sander Levin,//upload.wikimedia.org/wikipedia/commons/thumb/2/22/Sander_Levin%2C_Official_Portrait.JPG/75px-Sander_Levin%2C_Official_Portrait.JPG,Democratic,,,211,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,10,http://candicemiller.house.gov/,202-225-2106,Candice Miller,//upload.wikimedia.org/wikipedia/commons/thumb/b/be/Candice_Miller%2C_official_portrait%2C_112th_Congress.jpg/75px-Candice_Miller%2C_official_portrait%2C_112th_Congress.jpg,Republican,,,212,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Ohio,1,http://chabot.house.gov/,202-225-2216,Steve Chabot,//upload.wikimedia.org/wikipedia/commons/thumb/8/8e/SteveChabot.jpg/75px-SteveChabot.jpg,Republican,,,304,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,11,https://trott.house.gov/,202-225-8171,David Trott,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/David_Trott_official_congressional_photo.jpg/75px-David_Trott_official_congressional_photo.jpg,Republican,,,213,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,12,https://debbiedingell.house.gov/,202-225-4071,Debbie Dingell,//upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Debbie_Dingell_official_portrait.jpg/75px-Debbie_Dingell_official_portrait.jpg,Democratic,,,214,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,13,https://conyers.house.gov/,202-225-5126,John Conyers,//upload.wikimedia.org/wikipedia/commons/thumb/b/b5/John_Conyers_113th_Congress.jpg/75px-John_Conyers_113th_Congress.jpg,Democratic,,,215,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Michigan,14,https://lawrence.house.gov/,202-225-5802,Brenda Lawrence,//upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Rep._Brenda_Lawrence_Official_Portrait.jpg/75px-Rep._Brenda_Lawrence_Official_Portrait.jpg,Democratic,,,216,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Minnesota,1,https://walz.house.gov/,202-225-2472,Tim Walz,//upload.wikimedia.org/wikipedia/commons/thumb/a/ac/TIM_WALZ2014.jpg/75px-TIM_WALZ2014.jpg,Democratic,,,217,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Minnesota,2,http://kline.house.gov/,202-225-2271,John Kline,//upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Johnkline.jpg/75px-Johnkline.jpg,Republican,,,218,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Minnesota,3,https://paulsen.house.gov/,202-225-2871,Erik Paulsen,//upload.wikimedia.org/wikipedia/commons/thumb/6/66/Erik_Paulsen.jpg/75px-Erik_Paulsen.jpg,Republican,,,219,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Minnesota,4,http://mccollum.house.gov,202-225-6631,Betty McCollum,//upload.wikimedia.org/wikipedia/commons/thumb/a/af/Mccollum-betty-rep.gif/75px-Mccollum-betty-rep.gif,Democratic,,,220,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Minnesota,5,https://ellison.house.gov/,202-225-4755,Keith Ellison,//upload.wikimedia.org/wikipedia/commons/thumb/1/11/Keithellison.jpg/75px-Keithellison.jpg,Democratic,,,221,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Minnesota,6,https://emmer.house.gov/,202-225-2331,Tom Emmer,//upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Tom_Emmer_official_portrait_114th_Congress.jpg/75px-Tom_Emmer_official_portrait_114th_Congress.jpg,Republican,,,222,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Minnesota,7,http://collinpeterson.house.gov,202-225-2165,Collin Peterson,//upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Collin_Peterson%2C_Official_Portrait%2C_c.112th_Congress.jpg/75px-Collin_Peterson%2C_Official_Portrait%2C_c.112th_Congress.jpg,Democratic,,,223,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Minnesota,8,http://nolan.house.gov,202-225-6211,Rick Nolan,//upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Rick_Nolan_official_photo.jpg/75px-Rick_Nolan_official_photo.jpg,Democratic,,,224,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Mississippi,1,https://trentkelly.house.gov/,202-225-4306,Trent Kelly,//upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Trent_Kelly_official_congressional_photo.jpg/75px-Trent_Kelly_official_congressional_photo.jpg,Republican,,,225,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Mississippi,2,http://benniethompson.house.gov/,202-225-5876,Bennie Thompson,//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Bennie_thompson2014.jpg/75px-Bennie_thompson2014.jpg,Democratic,,,226,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Mississippi,3,http://harper.house.gov/,202-225-5031,Gregg Harper,//upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Greg_Harper_official_photo.jpg/75px-Greg_Harper_official_photo.jpg,Republican,,,227,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Mississippi,4,http://palazzo.house.gov/,202-225-5772,Steven Palazzo,//upload.wikimedia.org/wikipedia/commons/thumb/2/25/Steven_Palazzo%2C_Official_Portrait%2C_112th_Congress.jpg/75px-Steven_Palazzo%2C_Official_Portrait%2C_112th_Congress.jpg,Republican,,,228,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Missouri,1,https://lacyclay.house.gov,202-225-2406,William Clay,//upload.wikimedia.org/wikipedia/commons/thumb/5/59/Williamclay.jpeg/75px-Williamclay.jpeg,Democratic,,,229,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Missouri,2,http://wagner.house.gov,202-225-1621,Ann Wagner,//upload.wikimedia.org/wikipedia/commons/thumb/6/67/Ann_Wagner_113th_Congress_official_photo.jpg/75px-Ann_Wagner_113th_Congress_official_photo.jpg,Republican,,,230,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Missouri,3,http://luetkemeyer.house.gov/,202-225-2956,Blaine Luetkemeyer,//upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Blaine_Luetkemeyer.jpg/75px-Blaine_Luetkemeyer.jpg,Republican,,,231,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Missouri,4,https://hartzler.house.gov/,202-225-2876,Vicky Hartzler,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Vicky_Hartzler_official_photo%2C_114th_Congress.jpg/75px-Vicky_Hartzler_official_photo%2C_114th_Congress.jpg,Republican,,,232,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Missouri,5,http://cleaver.house.gov,202-225-4535,Emanuel Cleaver,//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Rep._Emanuel_Cleaver.jpg/75px-Rep._Emanuel_Cleaver.jpg,Democratic,,,233,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Missouri,6,https://graves.house.gov/,202-225-7041,Sam Graves,//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Sam_Graves%2C_Official_Portrait%2C_c113th_Congress.jpg/75px-Sam_Graves%2C_Official_Portrait%2C_c113th_Congress.jpg,Republican,,,234,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Missouri,7,https://long.house.gov/,202-225-6536,Billy Long,//upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Billy_Long_official_congressional_photo.jpg/75px-Billy_Long_official_congressional_photo.jpg,Republican,,,235,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Missouri,8,https://jasonsmith.house.gov/,202-225-4404,Jason T. Smith,//upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Jason_T._Smith%2C_Official_Portrait%2C_113th_Congress.jpg/75px-Jason_T._Smith%2C_Official_Portrait%2C_113th_Congress.jpg,Republican,,,236,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Nebraska,1,https://fortenberry.house.gov/,202-225-4806,Jeff Fortenberry,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Jeff_Fortenberry_Official.jpg/75px-Jeff_Fortenberry_Official.jpg,Republican,,,238,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Nebraska,2,https://ashford.house.gov/,202-225-4155,Brad Ashford,//upload.wikimedia.org/wikipedia/commons/thumb/8/80/Brad_Ashford_Congress.jpg/75px-Brad_Ashford_Congress.jpg,Democratic,,,239,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Nebraska,3,http://adriansmith.house.gov/,202-225-6435,Adrian Smith,//upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Adrian_Smith%2C_official_110th_Congress_photo_portrait.jpg/75px-Adrian_Smith%2C_official_110th_Congress_photo_portrait.jpg,Republican,,,240,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Nevada,1,https://titus.house.gov/,202-225-5965,Dina Titus,//upload.wikimedia.org/wikipedia/commons/thumb/0/02/Dina_Titus_official_photo_2009.jpg/75px-Dina_Titus_official_photo_2009.jpg,Democratic,,,241,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Nevada,2,https://amodei.house.gov,202-225-6155,Mark Amodei,//upload.wikimedia.org/wikipedia/commons/thumb/0/06/Mark_Amodei.jpg/75px-Mark_Amodei.jpg,Republican,,,242,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Nevada,3,https://heck.house.gov/,202-225-3252,Joe Heck,//upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Joe_Heck%2C_Official_Portrait%2C_112th_Congress.jpg/75px-Joe_Heck%2C_Official_Portrait%2C_112th_Congress.jpg,Republican,,,243,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
Nevada,4,https://hardy.house.gov/,202-225-9894,Cresent Hardy,//upload.wikimedia.org/wikipedia/commons/thumb/8/8d/2015-01-08_OfficialPhoto_RepCresentHardy_NV04.jpg/75px-2015-01-08_OfficialPhoto_RepCresentHardy_NV04.jpg,Republican,,,244,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Hampshire,1,https://guinta.house.gov/,202-225-5456,Frank Guinta,//upload.wikimedia.org/wikipedia/commons/thumb/5/54/Frank_Guinta_official_portrait_114th_Congress.jpg/75px-Frank_Guinta_official_portrait_114th_Congress.jpg,Republican,,,245,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Hampshire,2,http://kuster.house.gov,202-225-5206,Ann McLane Kuster,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/Anne_McLane_Kuster%2C_Official_Portrait%2C_113th_Congress.jpg/75px-Anne_McLane_Kuster%2C_Official_Portrait%2C_113th_Congress.jpg,Democratic,,,246,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,1,https://norcross.house.gov,202-225-6501,Donald Norcross,//upload.wikimedia.org/wikipedia/commons/thumb/3/3d/RepDonaldNorcross-official-cropped.png/75px-RepDonaldNorcross-official-cropped.png,Democratic,,,247,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,2,http://lobiondo.house.gov,202-225-6572,Frank LoBiondo,//upload.wikimedia.org/wikipedia/commons/thumb/7/70/Frank_A._LoBiondo_113th_Congress.jpg/75px-Frank_A._LoBiondo_113th_Congress.jpg,Republican,,,248,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,3,https://macarthur.house.gov/,202-225-4765,Tom MacArthur,//upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Tom_MacArthur_official_congressional_photo.jpg/75px-Tom_MacArthur_official_congressional_photo.jpg,Republican,,,249,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,4,http://chrissmith.house.gov/,202-225-3765,Chris Smith,//upload.wikimedia.org/wikipedia/commons/thumb/d/db/Day2_chris_smith.jpg/75px-Day2_chris_smith.jpg,Republican,,,250,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,5,http://garrett.house.gov/,202-225-4465,Scott Garrett,//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Scott_Garrett_official_congressional_photo.jpg/75px-Scott_Garrett_official_congressional_photo.jpg,Republican,,,251,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,6,https://pallone.house.gov,202-225-4671,Frank Pallone,//upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Frank_Pallone%2C_Official_Portrait%2C_113th_Congress.jpg/75px-Frank_Pallone%2C_Official_Portrait%2C_113th_Congress.jpg,Democratic,,,252,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,7,http://lance.house.gov/,202-225-5361,Leonard Lance,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Leonard_Lance_official_congressional_photo.jpg/75px-Leonard_Lance_official_congressional_photo.jpg,Republican,,,253,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,8,https://sires.house.gov,202-225-7919,Albio Sires,//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Albio_sires.jpg/75px-Albio_sires.jpg,Democratic,,,254,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,9,http://pascrell.house.gov/,202-225-5751,Bill Pascrell,//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Bill_pascrell_375.jpg/75px-Bill_pascrell_375.jpg,Democratic,,,255,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,10,http://payne.house.gov,202-225-3436,"Donald Payne, Jr.",//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Donald_Payne_Jr_Official_Portrait_113th_Congress.png/75px-Donald_Payne_Jr_Official_Portrait_113th_Congress.png,Democratic,,,256,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,11,https://frelinghuysen.house.gov/,202-225-5034,Rodney Frelinghuysen,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Rodney_Frelinghuysen_official_photo%2C_114th_Congress.jpg/75px-Rodney_Frelinghuysen_official_photo%2C_114th_Congress.jpg,Republican,,,257,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Jersey,12,https://watsoncoleman.house.gov/,202-225-5801,Bonnie Watson Coleman,//upload.wikimedia.org/wikipedia/commons/thumb/5/51/Bonnie_Watson_Coleman_official_portrait.jpg/75px-Bonnie_Watson_Coleman_official_portrait.jpg,Democratic,,,258,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Mexico,1,https://lujangrisham.house.gov/,202-225-6316,Michelle Lujan Grisham,//upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Michelle_Lujan_Grisham_official_photo.jpg/75px-Michelle_Lujan_Grisham_official_photo.jpg,Democratic,,,259,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Mexico,2,http://pearce.house.gov/,202-225-2365,Steve Pearce,//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Steve_Pearce%2C_Official_Portrait%2C_112th_Congress.jpg/75px-Steve_Pearce%2C_Official_Portrait%2C_112th_Congress.jpg,Republican,,,260,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New Mexico,3,https://lujan.house.gov/,202-225-6190,Ben Luján,//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/BenLujan2016.jpg/75px-BenLujan2016.jpg,Democratic,,,261,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New York,1,https://zeldin.house.gov/,202-225-3826,Lee Zeldin,//upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Lee_Zeldin_official_congressional_photo.jpg/75px-Lee_Zeldin_official_congressional_photo.jpg,Republican,,,262,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New York,2,http://peteking.house.gov,202-225-7896,Peter King,//upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Peter_T._King%2C_official_portrait%2C_112th_Congress.jpg/75px-Peter_T._King%2C_official_portrait%2C_112th_Congress.jpg,Republican,,,263,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New York,3,http://israel.house.gov,202-225-3335,Steve Israel,//upload.wikimedia.org/wikipedia/commons/thumb/7/78/Steve_Israel%2C_official_photo_portrait%2C_2009.jpeg/75px-Steve_Israel%2C_official_photo_portrait%2C_2009.jpeg,Democratic,,,264,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New York,4,http://kathleenrice.house.gov,202-225-5516,Kathleen Rice,//upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Kathleen_Rice_official_portrait.jpg/75px-Kathleen_Rice_official_portrait.jpg,Democratic,,,265,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
New York,5,http://meeks.house.gov,202-225-3461,Gregory Meeks,//upload.wikimedia.org/wikipedia/commons/thumb/d/db/Gregory_Meeks%2C_Official_Photo.jpg/75px-Gregory_Meeks%2C_Official_Photo.jpg,Democratic,,,266,2016-11-22 22:23:58.982282,2016-11-22 22:23:58.982282,
